id	deviceType	protocolType	provider	tag	type
414	4551978139123714	1	Somfy	1033339C	REF
415	4551978139123714	1	Somfy	S&SO-RS100IO 10/17 RNF3MSW60ED	DESC
416	4551978139123714	1	Somfy	1038032B	REF
417	4551978139123714	1	Somfy	S&SO-RS100IO 10/17 VVF3M ZF54	DESC
418	4551978139123714	1	Somfy	1134037C	REF
419	4551978139123714	1	Somfy	S&SO-RS100IO 10/17 VVF3MSW60ED	DESC
420	4551978139123714	1	Somfy	1033247B	REF
421	4551978139123714	1	Somfy	S&SO-RS100IO 10/17G1 BKT	DESC
422	4551978139123714	1	Somfy	1033201C	REF
423	4551978139123714	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M	DESC
424	4551978139123714	1	Somfy	1033161C	REF
425	4551978139123714	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M BKT	DESC
426	4551978139123714	1	Somfy	1033213C	REF
427	4551978139123714	1	Somfy	S&SO-RS100IO 10/17G1 VVF3MZF54	DESC
428	4551978139123714	1	Somfy	1033193C	REF
429	4551978139123714	1	Somfy	S&SO-RS100IO 15 VVF3-F2000-PAC	DESC
430	4551978139123714	1	Somfy	1040047C	REF
431	4551978139123714	1	Somfy	S&SO-RS100IO 15/17 RNF3MSW60ED	DESC
432	4551978139123714	1	Somfy	1039966B	REF
433	4551978139123714	1	Somfy	S&SO-RS100IO 15/17 VVF3MSW60ED	DESC
434	4551978139123714	1	Somfy	1033248B	REF
435	4551978139123714	1	Somfy	S&SO-RS100IO 15/17G1 BKT	DESC
436	4551978139123714	1	Somfy	1033202C	REF
437	4551978139123714	1	Somfy	S&SO-RS100IO 6/17 VVF3MSW60ED	DESC
438	4551978139123714	1	Somfy	1033246B	REF
439	4551978139123714	1	Somfy	S&SO-RS100IO 6/17G1 BKT	DESC
440	4551978139123714	1	Somfy	1033200C	REF
441	4551978139123714	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M	DESC
442	4551978139123714	1	Somfy	1033160C	REF
443	4551978139123714	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M BKT	DESC
444	4551978139123714	1	Somfy	1033212C	REF
445	4551978139123714	1	Somfy	S&SO-RS100IO 6/17G1 VVF3MZF54	DESC
446	4551978139123714	1	Somfy	1033192C	REF
447	4551978139123714	1	Somfy	S&SO-RS100IO 6NMVVF3M-ZF54-BAR	DESC
448	4551978139123714	1	Somfy	1033188C	REF
449	4551978139123714	1	Somfy	S&SO-RS100IO10/17VVF3F200P100	DESC
450	4551978139123714	1	Somfy	1038142C	REF
451	4551978139123714	1	Somfy	S&SO-RS100IO10NMVVF3M-ZF54-BAR	DESC
452	4551978139123714	1	Somfy	1033189C	REF
453	4551978139123714	1	Somfy	S&SO-RS100IO15NMVVF3-ZF54-P100	DESC
454	4551978139123714	1	Somfy	1033194C	REF
455	4551978139123714	1	Somfy	S&SO-RS100IO15NMVVF3M-ZF54-BAR	DESC
456	4551978139123714	1	Somfy	1033190C	REF
457	4551978139123714	1	Somfy	S&SO-RS100IOHY 6NMVVF2.5-P100	DESC
458	4551978139123714	1	Somfy	1033184C	REF
459	4551978139123714	1	Somfy	S&SO-RS100IOTH 6/17G1SOPR BKT	DESC
460	4551978139123714	1	Somfy	1033208C	REF
461	4551978139123714	1	Somfy	S&SO-RS100TH IO /6NM WO CA-BAR	DESC
462	4551978139123714	1	Somfy	1033140C	REF
463	4551978139123714	1	Somfy	S&SO-RS100TH IO 10NM VVF3M-BAR	DESC
464	4551978139123714	1	Somfy	1033145C	REF
465	4551978139123714	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BAR	DESC
466	4551978139123714	1	Somfy	1033141C	REF
467	4551978139123714	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BKT	DESC
468	4551978139123714	1	Somfy	1033205C	REF
469	4551978139123714	1	Somfy	S&SO-RS100TH IO 15NM VVF3M-BAR	DESC
470	4551978139123714	1	Somfy	1033146C	REF
471	4551978139123714	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BAR	DESC
472	4551978139123714	1	Somfy	1033142C	REF
473	4551978139123714	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BKT	DESC
474	4551978139123714	1	Somfy	1033206C	REF
475	4551978139123714	1	Somfy	S&SO-RS100TH IO 6NM WO CAB SOP	DESC
476	4551978139123714	1	Somfy	1033196C	REF
477	4551978139123714	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
478	4551978139123714	1	Somfy	1033204C	REF
479	4551978139123714	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
480	4551978139123714	1	Somfy	1033156C	REF
481	4551978139123714	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
482	4551978139123714	1	Somfy	1033157C	REF
483	4551978139123714	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
484	4551978139123714	1	Somfy	1033197C	REF
485	4551978139123714	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
486	4551978139123714	1	Somfy	1033209C	REF
487	4551978139123714	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
488	4551978139123714	1	Somfy	1033165C	REF
489	4551978139123714	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
490	4551978139123714	1	Somfy	1033158C	REF
491	4551978139123714	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
492	4551978139123714	1	Somfy	1033198C	REF
493	4551978139123714	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
494	4551978139123714	1	Somfy	1033210C	REF
495	4551978139123714	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
496	4551978139123714	1	Somfy	1033166C	REF
497	4551978139123714	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
498	4551978139123714	1	Somfy	1033164C	REF
499	4551978139123714	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
500	4551978139123714	1	Somfy	1033221C	REF
501	4551978139123714	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
502	4551978139123714	1	Somfy	1033177C	REF
503	4551978139123714	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
504	4551978139123714	1	Somfy	1033222C	REF
505	4551978139123714	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
506	4551978139123714	1	Somfy	1033178C	REF
507	4551978139123714	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
508	4551978139123714	1	Somfy	1033220C	REF
509	4551978139123714	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
510	4551978139123714	1	Somfy	1033176C	REF
511	4551978139123714	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
512	4551978139123714	1	Somfy	1033181C	REF
513	4551978139123714	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
514	4551978139123714	1	Somfy	1033182C	REF
515	4551978139123714	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
516	4551978139123714	1	Somfy	1033180C	REF
517	4551978139123714	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
518	4551978139123714	1	Somfy	1033217C	REF
519	4551978139123714	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
520	4551978139123714	1	Somfy	1033218C	REF
521	4551978139123714	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
522	4551978139123714	1	Somfy	1033216C	REF
523	4551978139123714	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
524	4551978139123714	1	Somfy	1033416B	REF
525	4551978139123714	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
526	4551978139123714	1	Somfy	1033380B	REF
527	4551978139123714	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
528	4551978139123714	1	Somfy	1033325C	REF
529	4551978139123714	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
530	4551978139123714	1	Somfy	1033332C	REF
531	4551978139123714	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
532	4551978139123714	1	Somfy	1033333C	REF
533	4551978139123714	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
534	4551978139123714	1	Somfy	1038159B	REF
535	4551978139123714	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
536	4551978139123714	1	Somfy	1040074B	REF
537	4551978139123714	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
538	4551978139123714	1	Somfy	1033392B	REF
539	4551978139123714	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
540	4551978139123714	1	Somfy	1033417B	REF
541	4551978139123714	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
542	4551978139123714	1	Somfy	1033340C	REF
543	4551978139123714	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
544	4551978139123714	1	Somfy	1033341C	REF
545	4551978139123714	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
546	4551978139123714	1	Somfy	1040072B	REF
547	4551978139123714	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
548	4551978139123714	1	Somfy	1038160B	REF
549	4551978139123714	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
550	4551978139123714	1	Somfy	1040073B	REF
551	4551978139123714	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
552	4551978139123714	1	Somfy	1033395B	REF
553	4553077650751490	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
554	4553077650751490	1	Somfy	1033371C	REF
555	4553077650751490	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
556	4553077650751490	1	Somfy	1033370C	REF
557	4553077650751490	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
558	4553077650751490	1	Somfy	1040045C	REF
559	4553077650751490	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
560	4553077650751490	1	Somfy	1040046C	REF
561	4553077650751490	1	Somfy	S&SO RS100 IO	DESC
562	4553077650751490	1	Somfy	1033114	REF
563	4553077650751490	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
564	4553077650751490	1	Somfy	1038158B	REF
565	4553077650751490	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
566	4553077650751490	1	Somfy	1033391B	REF
567	4553077650751490	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
568	4553077650751490	1	Somfy	1033331C	REF
569	4553077650751490	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
570	4553077650751490	1	Somfy	1030135B	REF
571	4553077650751490	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
572	4553077650751490	1	Somfy	1033106C	REF
573	4553077650751490	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
574	4553077650751490	1	Somfy	1033108C	REF
575	4553077650751490	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
576	4553077650751490	1	Somfy	1033109C	REF
577	4553077650751490	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
578	4553077650751490	1	Somfy	1033153C	REF
579	4553077650751490	1	Somfy	S&SO-RS100 IO 10NM VVF3M-BAR	DESC
580	4553077650751490	1	Somfy	1033115C	REF
581	4553077650751490	1	Somfy	S&SO-RS100 IO 10NM VVF5M-BAR	DESC
582	4553077650751490	1	Somfy	1033149C	REF
583	4553077650751490	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE BAR	DESC
584	4553077650751490	1	Somfy	1033336C	REF
585	4553077650751490	1	Somfy	S&SO-RS100 IO 10NMVVF3 EE PAC	DESC
586	4553077650751490	1	Somfy	1033344C	REF
587	4553077650751490	1	Somfy	S&SO-RS100 IO 10NMVVF5M-PAC100	DESC
588	4553077650751490	1	Somfy	1033169C	REF
589	4553077650751490	1	Somfy	S&SO-RS100 IO 15NM  VVF3M-BKT	DESC
590	4553077650751490	1	Somfy	1033214C	REF
591	4553077650751490	1	Somfy	S&SO-RS100 IO 15NM VVF3M	DESC
592	4553077650751490	1	Somfy	1033162C	REF
593	4553077650751490	1	Somfy	S&SO-RS100 IO 15NM VVF3M-BAR	DESC
594	4553077650751490	1	Somfy	1033116C	REF
595	4553077650751490	1	Somfy	S&SO-RS100 IO 15NM VVF5M-BAR	DESC
596	4553077650751490	1	Somfy	1033150C	REF
597	4553077650751490	1	Somfy	S&SO-RS100 IO 15NMVVF3 EE BAR	DESC
598	4553077650751490	1	Somfy	1033337C	REF
599	4553077650751490	1	Somfy	S&SO-RS100 IO 15NMVVF5M-PAC100	DESC
600	4553077650751490	1	Somfy	1033170C	REF
601	4553077650751490	1	Somfy	S&SO-RS100 IO 6 VVF3-F2000-PAC	DESC
602	4553077650751490	1	Somfy	1033374C	REF
603	4553077650751490	1	Somfy	S&SO-RS100 IO 6/17 RNF3MSW60ED	DESC
604	4553077650751490	1	Somfy	1033272B	REF
605	4553077650751490	1	Somfy	S&SO-RS100 IO 6/17 VVF3M ZF54	DESC
606	4553077650751490	1	Somfy	1134036C	REF
607	4553077650751490	1	Somfy	S&SO-RS100 IO 6/17 VVF3MOCT60	DESC
608	4553077650751490	1	Somfy	1033324C	REF
609	4553077650751490	1	Somfy	S&SO-RS100 IO 6/17 WO CABL	DESC
610	4553077650751490	1	Somfy	1033152C	REF
611	4553077650751490	1	Somfy	S&SO-RS100 IO 6NM VVF3 EE PAC	DESC
612	4553077650751490	1	Somfy	1033343C	REF
613	4553077650751490	1	Somfy	S&SO-RS100 IO 6NM VVF3M-BAR	DESC
614	4553077650751490	1	Somfy	1033114C	REF
615	4553077650751490	1	Somfy	S&SO-RS100 IO 6NM VVF5M-BAR	DESC
616	4553077650751490	1	Somfy	1033148C	REF
617	4553077650751490	1	Somfy	S&SO-RS100 IO 6NM VVF5M-PAC100	DESC
618	4553077650751490	1	Somfy	1033168C	REF
619	4553077650751490	1	Somfy	S&SO-RS100 IO 6NMVVF3 EE BAR	DESC
620	4553077650751490	1	Somfy	1033335C	REF
621	4553077650751490	1	Somfy	S&SO-RS100 IO15NM SSCA-PAC100	DESC
622	4553077650751490	1	Somfy	1033154C	REF
623	4553077650751490	1	Somfy	S&SO-RS100 IOHY 10NM WO CA-BAR	DESC
624	4553077650751490	1	Somfy	1033173C	REF
625	4553077650751490	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BAR	DESC
626	4553077650751490	1	Somfy	1033111C	REF
627	4553077650751490	1	Somfy	S&SO-RS100 IOHY 10NMVVF2.5-BKT	DESC
628	4553077650751490	1	Somfy	1033225C	REF
629	4553077650751490	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BAR	DESC
630	4553077650751490	1	Somfy	1033112C	REF
631	4553077650751490	1	Somfy	S&SO-RS100 IOHY 15NMVVF2.5-BKT	DESC
632	4553077650751490	1	Somfy	1033226C	REF
633	4553077650751490	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BAR	DESC
634	4553077650751490	1	Somfy	1033107C	REF
635	4553077650751490	1	Somfy	S&SO-RS100 IOHY 6NM VVF2.5-BKT	DESC
636	4553077650751490	1	Somfy	1033224C	REF
637	4553077650751490	1	Somfy	S&SO-RS100 IOHY 6NM WO CAB-BAR	DESC
638	4553077650751490	1	Somfy	1033172C	REF
639	4553077650751490	1	Somfy	S&SO-RS100 IOHY10NMVVF2.5-P100	DESC
640	4553077650751490	1	Somfy	1033185C	REF
641	4553077650751490	1	Somfy	S&SO-RS100 IOHY15NMVVF2.5-P100	DESC
642	4553077650751490	1	Somfy	1033186C	REF
643	4553077650751490	1	Somfy	S&SO-RS100 IOHYB15NM WO CA-BAR	DESC
644	4553077650751490	1	Somfy	1033174C	REF
645	4553077650751490	1	Somfy	S&SO-RS100 TH IO 10/17 VVF5M	DESC
646	4553077650751490	1	Somfy	1038164B	REF
647	4553077650751490	1	Somfy	S&SO-RS100 TH IO 15/17 VVF5M	DESC
648	4553077650751490	1	Somfy	1040059B	REF
649	4553077650751490	1	Somfy	S&SO-RS100 TH IO 6/17 VVF5M	DESC
650	4553077650751490	1	Somfy	1033398B	REF
651	4553077650751490	1	Somfy	S&SO-RS100 TH IO 6NM VVF3M-BAR	DESC
652	4553077650751490	1	Somfy	1033144C	REF
653	4553077650751490	1	Somfy	S&SO-RS100HYB 6NMVVF2.5 EE BAR	DESC
654	4553077650751490	1	Somfy	1033339C	REF
655	4553077650751490	1	Somfy	S&SO-RS100IO 10/17 RNF3MSW60ED	DESC
656	4553077650751490	1	Somfy	1038032B	REF
657	4553077650751490	1	Somfy	S&SO-RS100IO 10/17 VVF3M ZF54	DESC
658	4553077650751490	1	Somfy	1134037C	REF
659	4553077650751490	1	Somfy	S&SO-RS100IO 10/17 VVF3MSW60ED	DESC
660	4553077650751490	1	Somfy	1033247B	REF
661	4553077650751490	1	Somfy	S&SO-RS100IO 10/17G1 BKT	DESC
662	4553077650751490	1	Somfy	1033201C	REF
663	4553077650751490	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M	DESC
664	4553077650751490	1	Somfy	1033161C	REF
665	4553077650751490	1	Somfy	S&SO-RS100IO 10/17G1 VVF3M BKT	DESC
666	4553077650751490	1	Somfy	1033213C	REF
667	4553077650751490	1	Somfy	S&SO-RS100IO 10/17G1 VVF3MZF54	DESC
668	4553077650751490	1	Somfy	1033193C	REF
669	4553077650751490	1	Somfy	S&SO-RS100IO 15 VVF3-F2000-PAC	DESC
670	4553077650751490	1	Somfy	1040047C	REF
671	4553077650751490	1	Somfy	S&SO-RS100IO 15/17 RNF3MSW60ED	DESC
672	4553077650751490	1	Somfy	1039966B	REF
673	4553077650751490	1	Somfy	S&SO-RS100IO 15/17 VVF3MSW60ED	DESC
674	4553077650751490	1	Somfy	1033248B	REF
675	4553077650751490	1	Somfy	S&SO-RS100IO 15/17G1 BKT	DESC
676	4553077650751490	1	Somfy	1033202C	REF
677	4553077650751490	1	Somfy	S&SO-RS100IO 6/17 VVF3MSW60ED	DESC
678	4553077650751490	1	Somfy	1033246B	REF
679	4553077650751490	1	Somfy	S&SO-RS100IO 6/17G1 BKT	DESC
680	4553077650751490	1	Somfy	1033200C	REF
681	4553077650751490	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M	DESC
682	4553077650751490	1	Somfy	1033160C	REF
683	4553077650751490	1	Somfy	S&SO-RS100IO 6/17G1 VVF3M BKT	DESC
684	4553077650751490	1	Somfy	1033212C	REF
685	4553077650751490	1	Somfy	S&SO-RS100IO 6/17G1 VVF3MZF54	DESC
686	4553077650751490	1	Somfy	1033192C	REF
687	4553077650751490	1	Somfy	S&SO-RS100IO 6NMVVF3M-ZF54-BAR	DESC
688	4553077650751490	1	Somfy	1033188C	REF
689	4553077650751490	1	Somfy	S&SO-RS100IO10/17VVF3F200P100	DESC
690	4553077650751490	1	Somfy	1038142C	REF
691	4553077650751490	1	Somfy	S&SO-RS100IO10NMVVF3M-ZF54-BAR	DESC
692	4553077650751490	1	Somfy	1033189C	REF
693	4553077650751490	1	Somfy	S&SO-RS100IO15NMVVF3-ZF54-P100	DESC
694	4553077650751490	1	Somfy	1033194C	REF
695	4553077650751490	1	Somfy	S&SO-RS100IO15NMVVF3M-ZF54-BAR	DESC
696	4553077650751490	1	Somfy	1033190C	REF
697	4553077650751490	1	Somfy	S&SO-RS100IOHY 6NMVVF2.5-P100	DESC
698	4553077650751490	1	Somfy	1033184C	REF
699	4553077650751490	1	Somfy	S&SO-RS100IOTH 6/17G1SOPR BKT	DESC
700	4553077650751490	1	Somfy	1033208C	REF
701	4553077650751490	1	Somfy	S&SO-RS100TH IO /6NM WO CA-BAR	DESC
702	4553077650751490	1	Somfy	1033140C	REF
703	4553077650751490	1	Somfy	S&SO-RS100TH IO 10NM VVF3M-BAR	DESC
704	4553077650751490	1	Somfy	1033145C	REF
705	4553077650751490	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BAR	DESC
706	4553077650751490	1	Somfy	1033141C	REF
707	4553077650751490	1	Somfy	S&SO-RS100TH IO 10NM WO CA-BKT	DESC
708	4553077650751490	1	Somfy	1033205C	REF
709	4553077650751490	1	Somfy	S&SO-RS100TH IO 15NM VVF3M-BAR	DESC
710	4553077650751490	1	Somfy	1033146C	REF
711	4553077650751490	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BAR	DESC
712	4553077650751490	1	Somfy	1033142C	REF
713	4553077650751490	1	Somfy	S&SO-RS100TH IO 15NM WO CA-BKT	DESC
714	4553077650751490	1	Somfy	1033206C	REF
715	4553077650751490	1	Somfy	S&SO-RS100TH IO 6NM WO CAB SOP	DESC
716	4553077650751490	1	Somfy	1033196C	REF
717	4553077650751490	1	Somfy	S&SO-RS100TH IO 6NM WO CAB-BKT	DESC
718	4553077650751490	1	Somfy	1033204C	REF
719	4553077650751490	1	Somfy	S&SO-RS100TH IO 6NM WOCA-PA100	DESC
720	4553077650751490	1	Somfy	1033156C	REF
721	4553077650751490	1	Somfy	S&SO-RS100TH IO10NM SSCA-PA100	DESC
722	4553077650751490	1	Somfy	1033157C	REF
723	4553077650751490	1	Somfy	S&SO-RS100TH IO10NM WO CAB SOP	DESC
724	4553077650751490	1	Somfy	1033197C	REF
725	4553077650751490	1	Somfy	S&SO-RS100TH IO10NM WOCA-SO-BK	DESC
726	4553077650751490	1	Somfy	1033209C	REF
727	4553077650751490	1	Somfy	S&SO-RS100TH IO10NMVVF3-PAC100	DESC
728	4553077650751490	1	Somfy	1033165C	REF
729	4553077650751490	1	Somfy	S&SO-RS100TH IO15NM SSCA-PA100	DESC
730	4553077650751490	1	Somfy	1033158C	REF
731	4553077650751490	1	Somfy	S&SO-RS100TH IO15NM WO CAB SOP	DESC
732	4553077650751490	1	Somfy	1033198C	REF
733	4553077650751490	1	Somfy	S&SO-RS100TH IO15NM WOCA-SO-BK	DESC
734	4553077650751490	1	Somfy	1033210C	REF
735	4553077650751490	1	Somfy	S&SO-RS100TH IO15NMVVF3-PAC100	DESC
736	4553077650751490	1	Somfy	1033166C	REF
737	4553077650751490	1	Somfy	S&SO-RS100TH IO6NM VVF3-PAC100	DESC
738	4553077650751490	1	Somfy	1033164C	REF
739	4553077650751490	1	Somfy	S&SO-RS100TH IOHY10 WOCA-SO-BK	DESC
740	4553077650751490	1	Somfy	1033221C	REF
741	4553077650751490	1	Somfy	S&SO-RS100TH IOHY10NM WOCA-BAR	DESC
742	4553077650751490	1	Somfy	1033177C	REF
743	4553077650751490	1	Somfy	S&SO-RS100TH IOHY15 WOCA-SO-BK	DESC
744	4553077650751490	1	Somfy	1033222C	REF
745	4553077650751490	1	Somfy	S&SO-RS100TH IOHY15NM WOCA-BAR	DESC
746	4553077650751490	1	Somfy	1033178C	REF
747	4553077650751490	1	Somfy	S&SO-RS100TH IOHY6 WOCA-SOP-BK	DESC
748	4553077650751490	1	Somfy	1033220C	REF
749	4553077650751490	1	Somfy	S&SO-RS100TH IOHY6NM WO CA-BAR	DESC
750	4553077650751490	1	Somfy	1033176C	REF
751	4553077650751490	1	Somfy	S&SO-RS100THIOHY 10NMVVF2.5-BA	DESC
752	4553077650751490	1	Somfy	1033181C	REF
753	4553077650751490	1	Somfy	S&SO-RS100THIOHY 15NMVVF2.5-BA	DESC
754	4553077650751490	1	Somfy	1033182C	REF
755	4553077650751490	1	Somfy	S&SO-RS100THIOHY 6NMVVF2.5-BAR	DESC
756	4553077650751490	1	Somfy	1033180C	REF
757	4553077650751490	1	Somfy	S&SO-RS100THIOHY10NMWOCA-SO-BA	DESC
758	4553077650751490	1	Somfy	1033217C	REF
759	4553077650751490	1	Somfy	S&SO-RS100THIOHY15NMWOCA-SO-BA	DESC
760	4553077650751490	1	Somfy	1033218C	REF
761	4553077650751490	1	Somfy	S&SO-RS100THIOHY6NMWOCA-SOP-BA	DESC
762	4553077650751490	1	Somfy	1033216C	REF
763	4553077650751490	1	Somfy	S&SORS100 10/17IOVVF3M PFX 100	DESC
764	4553077650751490	1	Somfy	1033416B	REF
765	4553077650751490	1	Somfy	S&SORS100 6/17 IOVVF3M PFX 100	DESC
766	4553077650751490	1	Somfy	1033380B	REF
767	4553077650751490	1	Somfy	S&SORS100 IO 10/17 WF3M OCT60	DESC
768	4553077650751490	1	Somfy	1033325C	REF
769	4553077650751490	1	Somfy	S&SORS100 IO 10/17VVF3M OCTO60	DESC
770	4553077650751490	1	Somfy	1033332C	REF
771	4553077650751490	1	Somfy	S&SORS100 IO 15/17VVF3M OCTO60	DESC
772	4553077650751490	1	Somfy	1033333C	REF
773	4553077650751490	1	Somfy	S&SORS100 IO10/17VVF3MZF54 P50	DESC
774	4553077650751490	1	Somfy	1038159B	REF
775	4553077650751490	1	Somfy	S&SORS100 IO15/17VVF3M OCT P50	DESC
776	4553077650751490	1	Somfy	1040074B	REF
777	4553077650751490	1	Somfy	S&SORS100 IO6/17 VVF3MZF54 P50	DESC
778	4553077650751490	1	Somfy	1033392B	REF
779	4553077650751490	1	Somfy	S&SORS10015/17 IOVVF3M PFX 100	DESC
780	4553077650751490	1	Somfy	1033417B	REF
781	4553077650751490	1	Somfy	S&SORS100HYB 10NMVVF2.5 EE BAR	DESC
782	4553077650751490	1	Somfy	1033340C	REF
783	4553077650751490	1	Somfy	S&SORS100HYB 15NMVVF2.5 EE BAR	DESC
784	4553077650751490	1	Somfy	1033341C	REF
785	4553077650751490	1	Somfy	S&SORS100IO 15/17 VVF3M P50	DESC
786	4553077650751490	1	Somfy	1040072B	REF
787	4553077650751490	1	Somfy	S&SORS100IO10/17VVF3MOCT60 P50	DESC
788	4553077650751490	1	Somfy	1038160B	REF
789	4553077650751490	1	Somfy	S&SORS100IO15/17VVF3M ZF54 P50	DESC
790	4553077650751490	1	Somfy	1040073B	REF
791	4553077650751490	1	Somfy	S&SORS100IO6/17 VVF3MOCT60 P50	DESC
792	4553077650751490	1	Somfy	1033395B	REF
793	4554177162379266	1	Somfy	KIT SAV FENETRE S&SO IO HYB	DESC
794	4554177162379266	1	Somfy	1033371C	REF
795	4554177162379266	1	Somfy	KIT SAV FENETRE S&SO RS100 IO	DESC
796	4554177162379266	1	Somfy	1033370C	REF
797	4554177162379266	1	Somfy	KIT SAV P.FENETRE S&SO IO	DESC
798	4554177162379266	1	Somfy	1040045C	REF
799	4554177162379266	1	Somfy	KIT SAV P.FENETRE S&SO IO HYB	DESC
800	4554177162379266	1	Somfy	1040046C	REF
801	4554177162379266	1	Somfy	S&SO RS100 IO	DESC
802	4554177162379266	1	Somfy	1033114	REF
803	4554177162379266	1	Somfy	S&SO RS100 IO 10/17 VVF3M P50	DESC
804	4554177162379266	1	Somfy	1038158B	REF
805	4554177162379266	1	Somfy	S&SO RS100 IO 6/17 VVF3M P50	DESC
806	4554177162379266	1	Somfy	1033391B	REF
807	4554177162379266	1	Somfy	S&SO RS100 IO 6/17VVF3M OCTO60	DESC
808	4554177162379266	1	Somfy	1033331C	REF
809	4554177162379266	1	Somfy	S&SO RS100 IO KIT MOTOR BB FEN	DESC
810	4554177162379266	1	Somfy	1030135B	REF
811	4554177162379266	1	Somfy	S&SO-RS100 IO / 6NM-WO CAB-BAR	DESC
812	4554177162379266	1	Somfy	1033106C	REF
813	4554177162379266	1	Somfy	S&SO-RS100 IO /10NM-WO CAB-BAR	DESC
814	4554177162379266	1	Somfy	1033108C	REF
815	4554177162379266	1	Somfy	S&SO-RS100 IO /15NM-WO CAB-BAR	DESC
816	4554177162379266	1	Somfy	1033109C	REF
817	4554177162379266	1	Somfy	S&SO-RS100 IO 10/17 SS CAB PAC	DESC
818	4554177162379266	1	Somfy	1033153C	REF
